Customer_ID,Company_Name,Industry,Segment,Region,State,Credit_Limit_USD,Payment_Terms,Account_Manager,Email,Acquisition_Date,Status
CUST0001353,Nike Inc,Retail,Enterprise,Northeast,NC,3275956,Net 30,Kelly Burgess,martindonald@nikeinccorporate.com,25-04-2021,Active
CUST0001354,PepsiCo Inc,Manufacturing,Enterprise,Southwest,WA,1070029,Net 30,Richard Sutton,conniegarcia@pepsicoinccorporate.com,28-01-2022,Active
CUST0001355,Meta Platforms,Pharmaceuticals,Enterprise,West,IL,4843283,Net 60,David Edwards,ewatkins@metaplatformscorporate.com,05-10-2023,Active
CUST0001356,Comcast Corporation,Media,Enterprise,Northeast,GA,1430082,Net 60,Crystal Daniel,cannonbarbara@comcastcorporationcorporate.com,15-04-2021,Active
CUST0001357,AbbVie Inc,Technology,Enterprise,Northeast,WA,4035007,Net 45,Amber Newton,bethmiller@abbvieinccorporate.com,25-10-2023,Active
CUST0001358,Amazon.com,Healthcare,Enterprise,Southeast,GA,3264962,Net 60,Theresa Pearson,ccook@amazoncomcorporate.com,15-06-2021,Active
CUST0001359,Amazon.com,Retail,Enterprise,Southwest,CA,796638,Net 45,Douglas Nash,vanessa58@amazoncomcorporate.com,31-12-2024,Active
CUST0001360,Netflix Inc,Media,Enterprise,International,NC,1176067,Net 60,Brandon Carlson,marissa72@netflixinccorporate.com,17-02-2023,Active
CUST0001361,Johnson & Johnson,Manufacturing,Enterprise,International,NY,1372928,Net 30,Leslie Carpenter,myerstiffany@johnson&johnsoncorporate.com,17-03-2024,Active
CUST0001362,Bank of America,Telecommunications,Enterprise,Southwest,PA,3045257,Net 30,Ashley Walker,robertmartinez@bankofamericacorporate.com,14-10-2023,Inactive
CUST0001363,Amazon.com,Technology,Enterprise,Southeast,GA,3682540,Net 60,Dana Chambers,kara58@amazoncomcorporate.com,11-08-2021,Active
CUST0001364,Microsoft Corporation,Pharmaceuticals,Enterprise,Southwest,NY,3747438,Net 45,Tyler Peterson,estokes@microsoftcorporationcorporate.com,07-07-2021,Active
CUST0001365,Adobe Inc,Energy,Enterprise,West,TX,1469582,Net 45,Cynthia George,jonathan38@adobeinccorporate.com,17-02-2024,Active
CUST0001366,Intel Corporation,Telecommunications,Enterprise,Southeast,WA,4161835,Net 30,Marie Patterson,michael98@intelcorporationcorporate.com,14-09-2022,Active
CUST0001367,Tesla Inc,Media,Enterprise,Northeast,IL,3965044,Net 60,Andrea Harris,blee@teslainccorporate.com,20-12-2023,Active
CUST0001368,General Electric,Media,Enterprise,Northeast,NY,2596501,Net 30,Anna Jensen,lisabrown@generalelectriccorporate.com,27-01-2024,Active
CUST0001369,Johnson & Johnson,Consumer Goods,Enterprise,Southeast,FL,866745,Net 45,Sarah Moore,moorejoshua@johnson&johnsoncorporate.com,22-01-2021,Active
CUST0001370,Chevron Corporation,Manufacturing,Enterprise,Southeast,NC,3837144,Net 45,Dominique Parker,james89@chevroncorporationcorporate.com,28-07-2022,Active
CUST0001371,Meta Platforms,Financial Services,Enterprise,Midwest,GA,2226886,Net 45,Steven Chan,daylucas@metaplatformscorporate.com,17-02-2024,Active
CUST0001372,Oracle Corporation,Retail,Enterprise,Southwest,FL,3578062,Net 60,Cynthia Medina,carrollchristopher@oraclecorporationcorporate.com,16-03-2022,Active
CUST0001373,Chevron Corporation,Pharmaceuticals,Enterprise,Midwest,WA,4723206,Net 30,Michael Hunt,josephlee@chevroncorporationcorporate.com,15-12-2023,Active
CUST0001374,Netflix Inc,Media,Enterprise,Southwest,FL,1158053,Net 30,Patty Cox,gregory38@netflixinccorporate.com,22-05-2022,Active
CUST0001375,Walt Disney Company,Retail,Enterprise,Midwest,GA,2268063,Net 30,Laura Reed,chelsea70@waltdisneycompanycorporate.com,25-08-2022,Active
CUST0001376,Visa Inc,Technology,Enterprise,Southeast,PA,4306439,Net 30,Jimmy Lang,adamgill@visainccorporate.com,12-09-2023,Inactive
CUST0001377,Alphabet Inc,Manufacturing,Enterprise,Midwest,NC,3722707,Net 45,Jessica Cole,stephen61@alphabetinccorporate.com,19-03-2024,Active
CUST0001378,Tesla Inc,Technology,Enterprise,Midwest,NC,3720690,Net 45,Tara West,philip56@teslainccorporate.com,02-03-2022,Inactive
CUST0001379,Cisco Systems,Energy,Enterprise,Southwest,NY,2382810,Net 30,Vincent Bishop,ujohnston@ciscosystemscorporate.com,10-04-2022,Active
CUST0001380,Adobe Inc,Pharmaceuticals,Enterprise,Northeast,FL,762614,Net 60,Michael Santana,laurahamilton@adobeinccorporate.com,28-09-2022,Active
CUST0001381,Microsoft Corporation,Media,Enterprise,Midwest,FL,2316503,Net 30,James Rivas,sotokathleen@microsoftcorporationcorporate.com,29-01-2023,Active
CUST0001382,Adobe Inc,Energy,Enterprise,International,NY,1416121,Net 60,Nathan Miller,horndonald@adobeinccorporate.com,14-08-2021,Active
CUST0001383,PepsiCo Inc,Pharmaceuticals,Enterprise,Southwest,MA,4852956,Net 45,Michelle Stevens,dblake@pepsicoinccorporate.com,01-10-2023,Active
CUST0001384,Cisco Systems,Consumer Goods,Enterprise,International,IL,1606228,Net 30,Kurt Powell,tburgess@ciscosystemscorporate.com,20-05-2021,Active
CUST0001385,Coca-Cola Company,Financial Services,Enterprise,Southeast,GA,2981559,Net 45,Natalie Williams,maryblackwell@coca-colacompanycorporate.com,25-01-2023,Active
CUST0001386,Alphabet Inc,Media,Enterprise,Midwest,WA,2754416,Net 60,Kristen Tanner,qcervantes@alphabetinccorporate.com,06-03-2024,Active
CUST0001387,Apple Inc,Financial Services,Enterprise,Midwest,NC,3192654,Net 45,Sheila Rivers,thomasowens@appleinccorporate.com,08-05-2021,Active
CUST0001388,Salesforce Inc,Consumer Goods,Enterprise,Northeast,PA,574412,Net 45,Heather Evans,stewartthomas@salesforceinccorporate.com,19-03-2024,Active
CUST0001389,Oracle Corporation,Consumer Goods,Enterprise,International,GA,2327395,Net 45,Howard Hunter,juliebowen@oraclecorporationcorporate.com,26-01-2022,Active
CUST0001390,Tesla Inc,Manufacturing,Enterprise,West,GA,3134245,Net 30,Zachary Doyle,brownjohn@teslainccorporate.com,22-03-2023,Active
CUST0001391,AbbVie Inc,Manufacturing,Enterprise,Midwest,PA,1567219,Net 30,Emily Lewis,rcobb@abbvieinccorporate.com,29-11-2023,Active
CUST0001392,Visa Inc,Media,Enterprise,International,NY,2451798,Net 30,Jennifer Lambert,jkelley@visainccorporate.com,26-11-2023,Active
CUST0001393,Mastercard Inc,Pharmaceuticals,Enterprise,Southwest,NC,3161994,Net 30,Melissa Smith,audreylopez@mastercardinccorporate.com,19-04-2021,Active
CUST0001394,Bank of America,Technology,Enterprise,International,FL,2659605,Net 30,Kim Bennett,todd73@bankofamericacorporate.com,24-03-2022,Active
CUST0001395,Oracle Corporation,Pharmaceuticals,Enterprise,International,NY,2468779,Net 45,Carl Lopez,julian02@oraclecorporationcorporate.com,04-11-2021,Active
CUST0001396,Pfizer Inc,Consumer Goods,Enterprise,Northeast,GA,1149699,Net 30,Tamara Jones,alankelly@pfizerinccorporate.com,21-10-2023,Active
CUST0001397,Intel Corporation,Energy,Enterprise,Northeast,MA,2874684,Net 30,Lance Cooper DDS,lambalexandra@intelcorporationcorporate.com,08-03-2023,Inactive
CUST0001398,Intel Corporation,Telecommunications,Enterprise,Southwest,WA,4448392,Net 45,Anne Robinson,kelleyjennifer@intelcorporationcorporate.com,11-04-2022,Active
CUST0001399,Procter & Gamble,Telecommunications,Enterprise,Northeast,FL,1758821,Net 60,Michael Walter,pgarner@procter&gamblecorporate.com,19-05-2021,Inactive
CUST0001400,Home Depot,Telecommunications,Enterprise,West,GA,3386123,Net 30,Gary Davidson,james01@homedepotcorporate.com,26-06-2023,Active
CUST0001401,Alphabet Inc,Healthcare,Enterprise,Southwest,CA,1148535,Net 30,Randy Flores,tfigueroa@alphabetinccorporate.com,22-08-2021,Active
CUST0001402,IBM Corporation,Energy,Enterprise,West,CA,4927141,Net 30,Michael Donovan,johnsonteresa@ibmcorporationcorporate.com,04-03-2023,Active
CUST0001403,Walt Disney Company,Pharmaceuticals,Enterprise,Southwest,WA,2758068,Net 30,Jonathan Martinez,chenvictor@waltdisneycompanycorporate.com,27-01-2021,Active
CUST0001404,PepsiCo Inc,Retail,Enterprise,Midwest,IL,3536382,Net 30,Brenda Marsh,travis28@pepsicoinccorporate.com,17-01-2022,Active
CUST0001405,JPMorgan Chase,Retail,Enterprise,Southwest,MA,3535679,Net 30,Joel Martinez,christopher52@jpmorganchasecorporate.com,12-03-2024,Active
CUST0001406,Pfizer Inc,Financial Services,Enterprise,Midwest,PA,2432314,Net 45,Deborah Barnes,melanie74@pfizerinccorporate.com,06-08-2022,Active
CUST0001407,Bank of America,Media,Enterprise,Southeast,GA,2554738,Net 45,Christina Davis,wmurphy@bankofamericacorporate.com,07-11-2021,Active
CUST0001408,Johnson & Johnson,Media,Enterprise,Midwest,FL,3365311,Net 45,Amy Holland,meganjohnson@johnson&johnsoncorporate.com,21-08-2024,Active
CUST0001409,Netflix Inc,Energy,Enterprise,West,TX,4645652,Net 60,Kenneth Smith,clarkdavid@netflixinccorporate.com,13-11-2022,Active
CUST0001410,NVIDIA Corporation,Healthcare,Enterprise,Southwest,NY,1898976,Net 30,Amber Ward,scott83@nvidiacorporationcorporate.com,29-08-2023,Active
CUST0001411,IBM Corporation,Consumer Goods,Enterprise,International,CA,1560302,Net 30,Adam Hawkins,hbriggs@ibmcorporationcorporate.com,19-02-2023,Active
CUST0001412,Microsoft Corporation,Healthcare,Enterprise,Northeast,TX,4819269,Net 60,James Williams,ronald46@microsoftcorporationcorporate.com,09-05-2024,Active
CUST0001413,Adobe Inc,Telecommunications,Enterprise,Southeast,MA,2525302,Net 60,Charles Hall,christopherwoods@adobeinccorporate.com,29-11-2024,Active
CUST0001414,Abbott Laboratories,Telecommunications,Enterprise,West,NC,1404055,Net 60,Stephen Mcfarland,wwallace@abbottlaboratoriescorporate.com,14-06-2022,Active
CUST0001415,Oracle Corporation,Consumer Goods,Enterprise,Southwest,PA,4154833,Net 45,Randall Osborne,hcollins@oraclecorporationcorporate.com,15-05-2024,Active
CUST0001416,Johnson & Johnson,Healthcare,Enterprise,International,NC,4772938,Net 30,Corey Johnson,barbara22@johnson&johnsoncorporate.com,20-04-2023,Active
CUST0001417,Apple Inc,Media,Enterprise,West,WA,4304461,Net 45,Dawn Pena,friedmanlinda@appleinccorporate.com,18-08-2022,Active
CUST0001418,Mastercard Inc,Pharmaceuticals,Enterprise,International,NC,2842934,Net 30,Ashley Reed,joseph05@mastercardinccorporate.com,05-01-2023,Active
CUST0001419,Nike Inc,Telecommunications,Enterprise,Northeast,NC,4842594,Net 60,Gary Harris,claire11@nikeinccorporate.com,02-12-2023,Active
CUST0001420,Adobe Inc,Manufacturing,Enterprise,Midwest,MA,3172428,Net 30,Mariah Douglas,michellenunez@adobeinccorporate.com,09-12-2022,Active
CUST0001421,Alphabet Inc,Retail,Enterprise,Southwest,GA,2834182,Net 60,Donna Foster,xhoffman@alphabetinccorporate.com,18-12-2022,Active
CUST0001422,Merck & Co,Financial Services,Enterprise,Midwest,FL,1889090,Net 30,Christian Byrd,kerry49@merck&cocorporate.com,15-10-2022,Active
CUST0001423,Nike Inc,Consumer Goods,Enterprise,Southeast,TX,2919935,Net 45,James Flores,olsonmichael@nikeinccorporate.com,07-12-2023,Active
CUST0001424,Berkshire Hathaway,Retail,Enterprise,International,FL,1682819,Net 30,Deborah Salazar,tuckerstacey@berkshirehathawaycorporate.com,09-07-2021,Active
CUST0001425,Pfizer Inc,Healthcare,Enterprise,Northeast,NC,833405,Net 60,David Gibson,katiemendez@pfizerinccorporate.com,17-01-2022,Active
CUST0001426,NVIDIA Corporation,Technology,Enterprise,Southwest,NY,3599930,Net 30,Devin Burch,zparker@nvidiacorporationcorporate.com,23-11-2024,Active
CUST0001427,Adobe Inc,Consumer Goods,Enterprise,West,TX,4307164,Net 45,Alan Rowe,todd94@adobeinccorporate.com,18-11-2021,Active
CUST0001428,JPMorgan Chase,Consumer Goods,Enterprise,Southwest,PA,2706678,Net 30,Rachel Little,bsmith@jpmorganchasecorporate.com,03-04-2023,Active
CUST0001429,Coca-Cola Company,Financial Services,Enterprise,Midwest,CA,2365976,Net 60,Laura Vang,victorcampbell@coca-colacompanycorporate.com,29-06-2023,Active
CUST0001430,Procter & Gamble,Pharmaceuticals,Enterprise,Midwest,FL,4303932,Net 60,Ryan Chang,ybrady@procter&gamblecorporate.com,15-08-2022,Active
CUST0001431,Meta Platforms,Telecommunications,Enterprise,Northeast,MA,1342541,Net 60,Ashley Yates,elizabethtownsend@metaplatformscorporate.com,18-07-2024,Active
CUST0001432,Merck & Co,Retail,Enterprise,West,NY,566862,Net 30,Michele Wheeler,burnsshawn@merck&cocorporate.com,24-06-2023,Active
CUST0001433,Cisco Systems,Retail,Enterprise,International,IL,2725380,Net 45,Colton Munoz,frederick49@ciscosystemscorporate.com,09-02-2023,Active
CUST0001434,Mastercard Inc,Consumer Goods,Enterprise,Midwest,TX,2165750,Net 60,Michael Dickerson,beckrobin@mastercardinccorporate.com,08-04-2024,Active
CUST0001435,Walt Disney Company,Retail,Enterprise,Northeast,MA,1064228,Net 45,Michelle Marsh,oliviashields@waltdisneycompanycorporate.com,11-05-2021,Active
CUST0001436,Home Depot,Healthcare,Enterprise,Northeast,MA,2706823,Net 60,John May,meganpatrick@homedepotcorporate.com,19-06-2021,Active
CUST0001437,Chevron Corporation,Telecommunications,Enterprise,Southwest,GA,2010489,Net 45,Raymond Patel,christopher67@chevroncorporationcorporate.com,22-10-2022,Active
CUST0001438,PepsiCo Inc,Consumer Goods,Enterprise,Southwest,MA,3495805,Net 60,Jessica Turner,herrerarachael@pepsicoinccorporate.com,05-12-2024,Active
CUST0001439,Berkshire Hathaway,Retail,Enterprise,Northeast,FL,4019809,Net 45,Ashley Ramos,rhondasmith@berkshirehathawaycorporate.com,04-09-2023,Active
CUST0001440,Adobe Inc,Financial Services,Enterprise,Southeast,PA,3175177,Net 60,Mr. Joshua Rowe,mthomas@adobeinccorporate.com,10-04-2023,Active
CUST0001441,Comcast Corporation,Healthcare,Enterprise,Southwest,PA,3956130,Net 60,Ashley Price,bradleymercado@comcastcorporationcorporate.com,06-03-2021,Active
CUST0001442,PepsiCo Inc,Manufacturing,Enterprise,West,IL,3930989,Net 30,Melinda Hall,hughesrhonda@pepsicoinccorporate.com,05-10-2023,Active
CUST0001443,Merck & Co,Manufacturing,Enterprise,International,WA,3949639,Net 45,Benjamin Boyer,lopezvictoria@merck&cocorporate.com,18-04-2021,Active
CUST0001444,Adobe Inc,Energy,Enterprise,Midwest,NY,2750808,Net 45,Steven Chandler,stephanie60@adobeinccorporate.com,01-02-2023,Active
CUST0001445,Abbott Laboratories,Technology,Enterprise,Midwest,PA,3937748,Net 30,Ryan Munoz,kendrarichardson@abbottlaboratoriescorporate.com,27-07-2024,Active
CUST0001446,Procter & Gamble,Pharmaceuticals,Enterprise,Southeast,CA,3265591,Net 30,Bradley Collins,nicholas35@procter&gamblecorporate.com,17-05-2021,Active
CUST0001447,Microsoft Corporation,Technology,Enterprise,Southwest,CA,3295823,Net 45,Jose Walters,aknight@microsoftcorporationcorporate.com,27-02-2021,Active
CUST0001448,IBM Corporation,Financial Services,Enterprise,International,NY,4850743,Net 30,Jesse Brown,charles46@ibmcorporationcorporate.com,26-12-2021,Active
CUST0001449,NVIDIA Corporation,Healthcare,Enterprise,West,MA,2423796,Net 45,David Avila,zgallagher@nvidiacorporationcorporate.com,02-08-2023,Active
CUST0001450,Intel Corporation,Telecommunications,Enterprise,Southwest,IL,2586278,Net 30,David Perez,josephmoody@intelcorporationcorporate.com,06-12-2023,Active
CUST0001451,Microsoft Corporation,Pharmaceuticals,Enterprise,Northeast,GA,3838140,Net 45,Bruce Davis,paul54@microsoftcorporationcorporate.com,10-05-2024,Active
CUST0001452,PepsiCo Inc,Manufacturing,Enterprise,Northeast,IL,2574576,Net 30,Anthony Ashley,cmyers@pepsicoinccorporate.com,19-03-2022,Active
CUST0001453,JPMorgan Chase,Energy,Enterprise,International,MA,1600528,Net 60,Tony Frazier,bethanylynch@jpmorganchasecorporate.com,08-02-2023,Active
CUST0001454,Tesla Inc,Financial Services,Enterprise,Northeast,GA,3984460,Net 30,Rachael Alvarez,dware@teslainccorporate.com,21-05-2023,Inactive
CUST0001455,General Electric,Media,Enterprise,Southeast,CA,3780985,Net 30,Rhonda Livingston,santiagochristopher@generalelectriccorporate.com,01-11-2021,Active
CUST0001456,Costco Wholesale,Telecommunications,Enterprise,Southwest,GA,696561,Net 45,Michael Parsons,frenchjason@costcowholesalecorporate.com,01-10-2023,Active
CUST0001457,NVIDIA Corporation,Financial Services,Enterprise,Midwest,NC,4454392,Net 45,Logan Pena,matthewmedina@nvidiacorporationcorporate.com,16-01-2022,Active
CUST0001458,Tesla Inc,Retail,Enterprise,Southwest,GA,2836713,Net 45,Kristi Mitchell,vchan@teslainccorporate.com,24-08-2024,Active
CUST0001459,General Electric,Pharmaceuticals,Enterprise,Southeast,MA,644389,Net 45,Abigail Wright,tortiz@generalelectriccorporate.com,20-02-2021,Active
CUST0001460,Intel Corporation,Pharmaceuticals,Enterprise,International,CA,4293918,Net 30,Darryl Lawrence,garywright@intelcorporationcorporate.com,10-03-2023,Active
CUST0001461,Microsoft Corporation,Energy,Enterprise,Southeast,PA,3602288,Net 45,Joseph Webb,zharris@microsoftcorporationcorporate.com,25-03-2022,Active
CUST0001462,Costco Wholesale,Telecommunications,Enterprise,Southeast,CA,1300181,Net 60,David Wolf,ruizandrew@costcowholesalecorporate.com,03-10-2023,Active
CUST0001463,Nike Inc,Media,Enterprise,Southeast,CA,1685566,Net 45,Mary Smith,xward@nikeinccorporate.com,11-07-2024,Active
CUST0001464,AT&T Inc,Pharmaceuticals,Enterprise,International,NC,2449762,Net 30,Patrick Chan,george97@at&tinccorporate.com,30-01-2021,Active
CUST0001465,AbbVie Inc,Energy,Enterprise,Midwest,WA,1763424,Net 30,Katie Snyder,haleyrobinson@abbvieinccorporate.com,26-07-2021,Active
CUST0001466,Netflix Inc,Technology,Enterprise,Midwest,IL,4599738,Net 60,Mr. Matthew Peterson,oliversteven@netflixinccorporate.com,02-07-2023,Active
CUST0001467,Chevron Corporation,Telecommunications,Enterprise,Southwest,PA,4815360,Net 60,Kenneth Williams,andreale@chevroncorporationcorporate.com,16-05-2023,Active
CUST0001468,Tesla Inc,Financial Services,Enterprise,Southwest,CA,3651483,Net 30,Leslie Garcia,robin11@teslainccorporate.com,23-03-2022,Active
CUST0001469,Procter & Gamble,Pharmaceuticals,Enterprise,International,CA,1894161,Net 30,Samantha Aguilar,paulreed@procter&gamblecorporate.com,25-01-2024,Active
CUST0001470,JPMorgan Chase,Technology,Enterprise,Southwest,PA,1932120,Net 60,Michelle Murray,nicolescott@jpmorganchasecorporate.com,23-06-2022,Active
CUST0001471,Nike Inc,Healthcare,Enterprise,International,GA,4007674,Net 45,Stuart Goodwin,jeffrey80@nikeinccorporate.com,29-11-2022,Inactive
CUST0001472,JPMorgan Chase,Energy,Enterprise,Midwest,FL,4882880,Net 45,Tonya Sims,bradleyalbert@jpmorganchasecorporate.com,23-07-2022,Active
CUST0001473,Intel Corporation,Media,Enterprise,International,TX,1687135,Net 45,Melissa Taylor,jose20@intelcorporationcorporate.com,15-08-2021,Active
CUST0001474,Home Depot,Media,Enterprise,International,WA,4856873,Net 60,Tony Wilson,llopez@homedepotcorporate.com,24-11-2021,Active
CUST0001475,Verizon Communications,Retail,Enterprise,Midwest,TX,1877729,Net 60,Joseph Mclaughlin,kowen@verizoncommunicationscorporate.com,17-12-2024,Active
CUST0001476,AT&T Inc,Technology,Enterprise,Midwest,MA,2003454,Net 30,Kurt Clarke,ryandurham@at&tinccorporate.com,04-10-2022,Active
CUST0001477,Apple Inc,Manufacturing,Enterprise,International,IL,2171578,Net 60,Jennifer Hancock,kevin78@appleinccorporate.com,20-12-2023,Active
CUST0001478,Verizon Communications,Telecommunications,Enterprise,Northeast,NY,4431691,Net 60,Jack Roy,christytorres@verizoncommunicationscorporate.com,22-09-2021,Active
CUST0001479,Oracle Corporation,Pharmaceuticals,Enterprise,Southeast,WA,618526,Net 30,Michael Cook,johnyates@oraclecorporationcorporate.com,08-06-2021,Active
CUST0001480,Adobe Inc,Media,Enterprise,International,FL,3580924,Net 60,Edward Alvarez,andrew98@adobeinccorporate.com,09-01-2022,Active
CUST0001481,AbbVie Inc,Pharmaceuticals,Enterprise,West,IL,1149916,Net 60,Brendan Johnson,diazmichael@abbvieinccorporate.com,08-08-2022,Active
